date,ref,triggered,status,size,valid,date_eos,plen,created_pclose,created_date,created_size,created_price,created_pricelimit,executed_size,executed_remsize,executed_price,executed_value,executed_pnl,executed_psize,executed_pprice,info_pprice,info_order_group_id,signal,reference_date,reference_timeframe,info_custom_type,hidden,pannotated,executed_date
2024-01-08 11:18:00+00:00,54,False,Accepted,-0.1619401887287,2024-01-10 10:45:00,2024-01-08 23:59:59.999989,2119,44108.3,2024-01-08 11:17:00,-0.1619401887287,44446.09999999999,44446.09999999999,0,-0.1619401887287,0.0,0.0,0.0,0,0,44171.25119393465,17,Signal01-08.11-17Buy@01-07.18-45/15minEnd01/10.10:45StopLimitnan@44171.25SL44109.50TP44446.10TR44165.60,2024-01-07 18:45:00+00:00,15min,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA650>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA650>,
broker:None,
info:AutoOrderedDict([('pprice', 44171.25119393465), ('order_group_id', 17), ('signal', original_index          (2024-01-08 06:28:00+00:00, 2024-01-07 18:45:0...
end                                             2024-01-10 10:45:00+00:00
limit_price                                                  44171.251194
stop_loss                                                         44109.5
take_profit                                                       44446.1
trigger_price                                                     44165.6
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 11:17:00+00:00, 2024-01-07 18:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-08 11:27:00+00:00,52,True,Completed,,2024-01-10 10:45:00,2024-01-08 23:59:59.999989,2119,44108.3,2024-01-08 11:17:00,0.1619401887287,44165.6,44165.6,0.1619401887287,0.0,44165.6,7152.185599316273,0.0,0.23459532915629105,44152.87186145444,44171.25119393465,17,Signal01-08.11-17Buy@01-07.18-45/15minEnd01/10.10:45StopLimitnan@44171.25SL44109.50TP44446.10TR44165.60,2024-01-07 18:45:00+00:00,15min,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B5AB0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B5AB0>,
broker:None,
info:AutoOrderedDict([('pprice', 44171.25119393465), ('order_group_id', 17), ('signal', original_index          (2024-01-08 06:28:00+00:00, 2024-01-07 18:45:0...
end                                             2024-01-10 10:45:00+00:00
limit_price                                                  44171.251194
stop_loss                                                         44109.5
take_profit                                                       44446.1
trigger_price                                                     44165.6
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 11:17:00+00:00, 2024-01-07 18:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')]),
comminfo:[dt:738893.4770833333,size:0.1619401887287,price:44165.6,closed:0,opened:0.1619401887287,closedvalue:0.0,openedvalue:7152.185599316273,closedcomm:0.0,openedcomm:0.0,value:7152.185599316273,comm:0.0,pnl:0.0,psize:0.23459532915629105,pprice:44152.87186145444],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000002212B5B7F40>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-08 11:41:00+00:00,31,True,Completed,,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,1826,44038.4,2024-01-08 06:24:00,0.07158990947195255,44247.5,44247.5,0.07158990947195255,0.0,44247.5,3167.6745193602205,0.0,0.3061852386282436,44174.99709486649,44258.1844900875,10,Signal01-08.06-24Buy@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44258.18SL44118.50TP44892.50TR44247.50,2024-01-07 21:00:00+00:00,1h,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212998F490>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212998F490>,
broker:None,
info:AutoOrderedDict([('pprice', 44258.1844900875), ('order_group_id', 10), ('signal', original_index          (2024-01-08 06:22:00+00:00, 2024-01-07 21:00:0...
end                                             2024-01-18 13:00:00+00:00
limit_price                                                   44258.18449
stop_loss                                                         44118.5
take_profit                                                       44892.5
trigger_price                                                     44247.5
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 06:24:00+00:00, 2024-01-07 21:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 06:24:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'original_order')]),
comminfo:[dt:738893.4868055555,size:0.07158990947195255,price:44247.5,closed:0,opened:0.07158990947195255,closedvalue:0.0,openedvalue:3167.6745193602205,closedcomm:0.0,openedcomm:0.0,value:3167.6745193602205,comm:0.0,pnl:0.0,psize:0.3061852386282436,pprice:44174.99709486649],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000002212B5B4F10>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 06:24:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'buy')",None,
2024-01-08 11:52:00+00:00,54,False,Completed,-0.1619401887287,2024-01-10 10:45:00,2024-01-08 23:59:59.999989,2119,44108.3,2024-01-08 11:17:00,-0.1619401887287,44446.09999999999,44446.09999999999,-0.1619401887287,0.0,44446.09999999999,7153.707366632454,43.90245562221768,0.1442450498995436,44174.99709486649,44171.25119393465,17,Signal01-08.11-17Buy@01-07.18-45/15minEnd01/10.10:45StopLimitnan@44171.25SL44109.50TP44446.10TR44165.60,2024-01-07 18:45:00+00:00,15min,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA650>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA650>,
broker:None,
info:AutoOrderedDict([('pprice', 44171.25119393465), ('order_group_id', 17), ('signal', original_index          (2024-01-08 06:28:00+00:00, 2024-01-07 18:45:0...
end                                             2024-01-10 10:45:00+00:00
limit_price                                                  44171.251194
stop_loss                                                         44109.5
take_profit                                                       44446.1
trigger_price                                                     44165.6
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 11:17:00+00:00, 2024-01-07 18:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')]),
comminfo:[dt:738893.4944444444,size:-0.1619401887287,price:44446.09999999999,closed:-0.1619401887287,opened:0,closedvalue:7153.707366632454,openedvalue:0.0,closedcomm:0.0,openedcomm:0.0,value:7153.707366632454,comm:0.0,pnl:43.90245562221768,psize:0.1442450498995436,pprice:44174.99709486649],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000002212B5B5CF0>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-08 11:52:00+00:00,53,False,Canceled,-0.1619401887287,2024-01-10 10:45:00,2024-01-08 23:59:59.999989,2119,44108.3,2024-01-08 11:17:00,-0.1619401887287,44109.5,44109.5,0,-0.1619401887287,0.0,0.0,0.0,0,0,44171.25119393465,17,Signal01-08.11-17Buy@01-07.18-45/15minEnd01/10.10:45StopLimitnan@44171.25SL44109.50TP44446.10TR44165.60,2024-01-07 18:45:00+00:00,15min,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA890>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5CA890>,
broker:None,
info:AutoOrderedDict([('pprice', 44171.25119393465), ('order_group_id', 17), ('signal', original_index          (2024-01-08 06:28:00+00:00, 2024-01-07 18:45:0...
end                                             2024-01-10 10:45:00+00:00
limit_price                                                  44171.251194
stop_loss                                                         44109.5
take_profit                                                       44446.1
trigger_price                                                     44165.6
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 11:17:00+00:00, 2024-01-07 18:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:17:00+0000', tz='UTC'), Timestamp('2024-01-07 18:45:00+0000', tz='UTC'), '15min', 'buy')",None,
2024-01-08 11:55:00+00:00,51,False,Completed,-0.07265514042759104,2024-01-17 20:00:00,2024-01-08 23:59:59.999989,1965,43906.0,2024-01-08 08:43:00,-0.07265514042759104,44673.399999999994,44673.399999999994,-0.07265514042759104,0.0,44673.399999999994,3209.5406173159513,36.21153306199392,0.07158990947195255,44174.99709486649,44042.436510522835,16,Signal01-08.08-43Buy@01-07.04-00/1hEnd01/17.20:00StopLimitnan@44042.44SL43904.80TP44673.40TR44032.90,2024-01-07 04:00:00+00:00,1h,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5B78E0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5B78E0>,
broker:None,
info:AutoOrderedDict([('pprice', 44042.436510522835), ('order_group_id', 16), ('signal', original_index          (2024-01-08 07:32:00+00:00, 2024-01-07 04:00:0...
end                                             2024-01-17 20:00:00+00:00
limit_price                                                  44042.436511
stop_loss                                                         43904.8
take_profit                                                       44673.4
trigger_price                                                     44032.9
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 08:43:00+00:00, 2024-01-07 04:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 08:43:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'profit')]),
comminfo:[dt:738893.4965277778,size:-0.07265514042759104,price:44673.399999999994,closed:-0.07265514042759104,opened:0,closedvalue:3209.5406173159513,openedvalue:0.0,closedcomm:0.0,openedcomm:0.0,value:3209.5406173159513,comm:0.0,pnl:36.21153306199392,psize:0.07158990947195255,pprice:44174.99709486649],
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([<backtrader.order.OrderExecutionBit object at 0x000002212B5B7940>]),
executed_p1:0,
executed_p2:1,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 08:43:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'buy')",None,
2024-01-08 11:55:00+00:00,50,False,Canceled,-0.07265514042759104,2024-01-17 20:00:00,2024-01-08 23:59:59.999989,1965,43906.0,2024-01-08 08:43:00,-0.07265514042759104,43904.8,43904.8,0,-0.07265514042759104,0.0,0.0,0.0,0,0,44042.436510522835,16,Signal01-08.08-43Buy@01-07.04-00/1hEnd01/17.20:00StopLimitnan@44042.44SL43904.80TP44673.40TR44032.90,2024-01-07 04:00:00+00:00,1h,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5B5B40>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212B5B5B40>,
broker:None,
info:AutoOrderedDict([('pprice', 44042.436510522835), ('order_group_id', 16), ('signal', original_index          (2024-01-08 07:32:00+00:00, 2024-01-07 04:00:0...
end                                             2024-01-17 20:00:00+00:00
limit_price                                                  44042.436511
stop_loss                                                         43904.8
take_profit                                                       44673.4
trigger_price                                                     44032.9
original_order_id                                                     NaN
stop_loss_order_id                                                    NaN
take_profit_order_id                                                  NaN
order_is_active                                                     False
base_asset_amount                                                     NaN
Name: (2024-01-08 08:43:00+00:00, 2024-01-07 04:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-08 08:43:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 08:43:00+0000', tz='UTC'), Timestamp('2024-01-07 04:00:00+0000', tz='UTC'), '1h', 'buy')",None,
2024-01-08 11:56:00+00:00,55,False,Submitted,-0.07158990947195255,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,2156,44601.9,2024-01-08 11:55:00,-0.07158990947195255,44118.5,44118.5,0,-0.07158990947195255,0.0,0.0,0.0,0,0,44107.8155099125,18,Signal01-08.11-55Sell@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44107.82SL44247.50TP43473.50TR44118.50,2024-01-07 21:00:00+00:00,1h,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212A889360>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212A889360>,
broker:None,
info:AutoOrderedDict([('pprice', 44107.8155099125), ('order_group_id', 18), ('signal', original_index          2024-01-08 11:55:00+00:00
end                     2024-01-18 13:00:00+00:00
limit_price                           44107.81551
stop_loss                                 44247.5
take_profit                               43473.5
trigger_price                             44118.5
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-08 11:55:00+00:00, 2024-01-07 21:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')",,
2024-01-08 11:56:00+00:00,56,False,Submitted,,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,2156,44601.9,2024-01-08 11:55:00,0.07158990947195255,44247.5,44247.5,0,0.07158990947195255,0.0,0.0,0.0,0,0,44107.8155099125,18,Signal01-08.11-55Sell@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44107.82SL44247.50TP43473.50TR44118.50,2024-01-07 21:00:00+00:00,1h,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B6440>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B6440>,
broker:None,
info:AutoOrderedDict([('pprice', 44107.8155099125), ('order_group_id', 18), ('signal', original_index          2024-01-08 11:55:00+00:00
end                     2024-01-18 13:00:00+00:00
limit_price                           44107.81551
stop_loss                                 44247.5
take_profit                               43473.5
trigger_price                             44118.5
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-08 11:55:00+00:00, 2024-01-07 21:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')",,
2024-01-08 11:56:00+00:00,57,False,Submitted,,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,2156,44601.9,2024-01-08 11:55:00,0.07158990947195255,43473.5,43473.5,0,0.07158990947195255,0.0,0.0,0.0,0,0,44107.8155099125,18,Signal01-08.11-55Sell@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44107.82SL44247.50TP43473.50TR44118.50,2024-01-07 21:00:00+00:00,1h,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B50C0>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B50C0>,
broker:None,
info:AutoOrderedDict([('pprice', 44107.8155099125), ('order_group_id', 18), ('signal', original_index          2024-01-08 11:55:00+00:00
end                     2024-01-18 13:00:00+00:00
limit_price                           44107.81551
stop_loss                                 44247.5
take_profit                               43473.5
trigger_price                             44118.5
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-08 11:55:00+00:00, 2024-01-07 21:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'profit')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')",,
2024-01-08 11:56:00+00:00,55,False,Accepted,-0.07158990947195255,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,2157,44601.9,2024-01-08 11:55:00,-0.07158990947195255,44118.5,44118.5,0,-0.07158990947195255,0.0,0.0,0.0,0,0,44107.8155099125,18,Signal01-08.11-55Sell@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44107.82SL44247.50TP43473.50TR44118.50,2024-01-07 21:00:00+00:00,1h,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212A889360>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000002212A889360>,
broker:None,
info:AutoOrderedDict([('pprice', 44107.8155099125), ('order_group_id', 18), ('signal', original_index          2024-01-08 11:55:00+00:00
end                     2024-01-18 13:00:00+00:00
limit_price                           44107.81551
stop_loss                                 44247.5
take_profit                               43473.5
trigger_price                             44118.5
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-08 11:55:00+00:00, 2024-01-07 21:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')",None,
2024-01-08 11:56:00+00:00,56,False,Accepted,,2024-01-18 13:00:00,2024-01-08 23:59:59.999989,2157,44601.9,2024-01-08 11:55:00,0.07158990947195255,44247.5,44247.5,0,0.07158990947195255,0.0,0.0,0.0,0,0,44107.8155099125,18,Signal01-08.11-55Sell@01-07.21-00/1hEnd01/18.13:00StopLimitnan@44107.82SL44247.50TP43473.50TR44118.50,2024-01-07 21:00:00+00:00,1h,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B6440>,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000002212B5B6440>,
broker:None,
info:AutoOrderedDict([('pprice', 44107.8155099125), ('order_group_id', 18), ('signal', original_index          2024-01-08 11:55:00+00:00
end                     2024-01-18 13:00:00+00:00
limit_price                           44107.81551
stop_loss                                 44247.5
take_profit                               43473.5
trigger_price                             44118.5
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-08 11:55:00+00:00, 2024-01-07 21:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'stop_order')]),
comminfo:None,
position:0,
created_exbits:deque([]),
created_p1:0,
created_p2:0,
created_remsize:0,
created_trailamount:None,
created_trailpercent:None,
created_value:0.0,
created_comm:0.0,
created_margin:None,
created_pnl:0.0,
created_psize:0,
created_pprice:0,
executed_pclose:0.0,
executed_exbits:deque([]),
executed_p1:0,
executed_p2:0,
executed_pricelimit:0.0,
executed_trailamount:0.0,
executed_trailpercent:0.0,
executed_comm:0.0,
executed_margin:None,
info_signal_index:(Timestamp('2024-01-08 11:55:00+0000', tz='UTC'), Timestamp('2024-01-07 21:00:00+0000', tz='UTC'), '1h', 'sell')",None,
