date,ref,info,triggered,status,size,valid,date_eos,plen,created_pclose,created_date,created_size,created_price,created_pricelimit,executed_size,executed_remsize,executed_price,executed_value,executed_pnl,executed_psize,executed_pprice,info_pprice,info_group_order_id,signal,info_custom_type,hidden,pannotated,executed_date
2024-01-09 00:39:00+00:00,24,"AutoOrderedDict([('pprice', 47119.089873508456), ('group_order_id', 8), ('signal', original_index          2024-01-09 00:38:00+00:00
end                     2024-01-19 15:00:00+00:00
limit_price                          47119.089874
stop_loss                                 46833.3
take_profit                               48408.9
trigger_price                             47095.9
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 00:38:00+00:00, 2024-01-08 23:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'profit')])",False,1,-0.03499074294423603,2024-01-19 15:00:00,2024-01-09 23:59:59.999989,2919,46358.2,2024-01-09 00:38:00,-0.03499074294423603,48408.899999999994,48408.899999999994,0,-0.03499074294423603,0.0,0.0,0.0,0,0,47119.089873508456,8,Signal<01-09.00-38@01-08.23-00/1hT/19.15:00:StopLimitnan@47119.09SL46833.30TP48408.90TR47095.90,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DE470>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DE470>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy'),",,
2024-01-09 00:39:00+00:00,22,"AutoOrderedDict([('pprice', 47119.089873508456), ('group_order_id', 8), ('signal', original_index          2024-01-09 00:38:00+00:00
end                     2024-01-19 15:00:00+00:00
limit_price                          47119.089874
stop_loss                                 46833.3
take_profit                               48408.9
trigger_price                             47095.9
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 00:38:00+00:00, 2024-01-08 23:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'original_order')])",False,2,,2024-01-19 15:00:00,2024-01-09 23:59:59.999989,2920,46358.2,2024-01-09 00:38:00,0.03499074294423603,47095.9,47095.9,0,0.03499074294423603,0.0,0.0,0.0,0,0,47119.089873508456,8,Signal<01-09.00-38@01-08.23-00/1hT/19.15:00:StopLimitnan@47119.09SL46833.30TP48408.90TR47095.90,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E56DE10>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E56DE10>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy'),",None,
2024-01-09 00:39:00+00:00,23,"AutoOrderedDict([('pprice', 47119.089873508456), ('group_order_id', 8), ('signal', original_index          2024-01-09 00:38:00+00:00
end                     2024-01-19 15:00:00+00:00
limit_price                          47119.089874
stop_loss                                 46833.3
take_profit                               48408.9
trigger_price                             47095.9
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 00:38:00+00:00, 2024-01-08 23:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'stop_order')])",False,2,-0.03499074294423603,2024-01-19 15:00:00,2024-01-09 23:59:59.999989,2920,46358.2,2024-01-09 00:38:00,-0.03499074294423603,46833.3,46833.3,0,-0.03499074294423603,0.0,0.0,0.0,0,0,47119.089873508456,8,Signal<01-09.00-38@01-08.23-00/1hT/19.15:00:StopLimitnan@47119.09SL46833.30TP48408.90TR47095.90,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DF190>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DF190>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy'),",None,
2024-01-09 00:39:00+00:00,24,"AutoOrderedDict([('pprice', 47119.089873508456), ('group_order_id', 8), ('signal', original_index          2024-01-09 00:38:00+00:00
end                     2024-01-19 15:00:00+00:00
limit_price                          47119.089874
stop_loss                                 46833.3
take_profit                               48408.9
trigger_price                             47095.9
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 00:38:00+00:00, 2024-01-08 23:00:00+00:00, 1h, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy')), ('custom_type', 'profit')])",False,2,-0.03499074294423603,2024-01-19 15:00:00,2024-01-09 23:59:59.999989,2920,46358.2,2024-01-09 00:38:00,-0.03499074294423603,48408.899999999994,48408.899999999994,0,-0.03499074294423603,0.0,0.0,0.0,0,0,47119.089873508456,8,Signal<01-09.00-38@01-08.23-00/1hT/19.15:00:StopLimitnan@47119.09SL46833.30TP48408.90TR47095.90,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DE470>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F4DE470>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 00:38:00+0000', tz='UTC'), Timestamp('2024-01-08 23:00:00+0000', tz='UTC'), '1h', 'buy'),",None,
2024-01-09 05:43:00+00:00,25,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",False,1,,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,0.06883280026612464,46956.8,46956.8,0,0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797F4EE980>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797F4EE980>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,26,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",False,1,-0.06883280026612464,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,-0.06883280026612464,46821.8,46821.8,0,-0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B430>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B430>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,27,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",False,1,-0.06883280026612464,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,-0.06883280026612464,47631.8,47631.8,0,-0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F508250>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F508250>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,28,"AutoOrderedDict([('pprice', 46966.85210577909), ('group_order_id', 10), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",False,1,,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,0.06894074337141776,46956.8,46956.8,0,0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,10,Signal<01-09.05-42@01-09.03-45/15minT/11.19:45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E4EFBB0>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E4EFBB0>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,29,"AutoOrderedDict([('pprice', 46966.85210577909), ('group_order_id', 10), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",False,1,-0.06894074337141776,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,-0.06894074337141776,46821.8,46821.8,0,-0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,10,Signal<01-09.05-42@01-09.03-45/15minT/11.19:45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B460>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B460>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,30,"AutoOrderedDict([('pprice', 46966.85210577909), ('group_order_id', 10), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",False,1,-0.06894074337141776,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,3223,46609.0,2024-01-09 05:42:00,-0.06894074337141776,47631.8,47631.8,0,-0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,10,Signal<01-09.05-42@01-09.03-45/15minT/11.19:45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F5091E0>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F5091E0>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy'),",,
2024-01-09 05:43:00+00:00,25,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",False,2,,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3224,46609.0,2024-01-09 05:42:00,0.06883280026612464,46956.8,46956.8,0,0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797F4EE980>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797F4EE980>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",None,
2024-01-09 05:43:00+00:00,26,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",False,2,-0.06883280026612464,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3224,46609.0,2024-01-09 05:42:00,-0.06883280026612464,46821.8,46821.8,0,-0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,stop_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B430>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F50B430>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",None,
2024-01-09 05:43:00+00:00,27,"AutoOrderedDict([('pprice', 46967.0795754544), ('group_order_id', 9), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:30:00+00:00
limit_price                          46967.079575
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",False,2,-0.06883280026612464,2024-01-11 19:30:00,2024-01-09 23:59:59.999989,3224,46609.0,2024-01-09 05:42:00,-0.06883280026612464,47631.8,47631.8,0,-0.06883280026612464,0.0,0.0,0.0,0,0,46967.0795754544,9,Signal<01-09.05-42@01-09.03-30/15minT/11.19:30:StopLimitnan@46967.08SL46821.80TP47631.80TR46956.80,profit,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F508250>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x000001797F508250>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:30:00+0000', tz='UTC'), '15min', 'buy'),",None,
2024-01-09 05:43:00+00:00,28,"AutoOrderedDict([('pprice', 46966.85210577909), ('group_order_id', 10), ('signal', original_index          2024-01-09 05:42:00+00:00
end                     2024-01-11 19:45:00+00:00
limit_price                          46966.852106
stop_loss                                 46821.8
take_profit                               47631.8
trigger_price                             46956.8
original_order_id                             NaN
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
base_asset_amount                             NaN
Name: (2024-01-09 05:42:00+00:00, 2024-01-09 03:45:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",False,2,,2024-01-11 19:45:00,2024-01-09 23:59:59.999989,3224,46609.0,2024-01-09 05:42:00,0.06894074337141776,46956.8,46956.8,0,0.06894074337141776,0.0,0.0,0.0,0,0,46966.85210577909,10,Signal<01-09.05-42@01-09.03-45/15minT/11.19:45:StopLimitnan@46966.85SL46821.80TP47631.80TR46956.80,original_order,"params:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E4EFBB0>,,
p:<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x000001797E4EFBB0>,,
broker:None,,
comminfo:None,,
position:0,,
created_exbits:deque([]),,
created_p1:0,,
created_p2:0,,
created_remsize:0,,
created_trailamount:None,,
created_trailpercent:None,,
created_value:0.0,,
created_comm:0.0,,
created_margin:None,,
created_pnl:0.0,,
created_psize:0,,
created_pprice:0,,
executed_pclose:0.0,,
executed_exbits:deque([]),,
executed_p1:0,,
executed_p2:0,,
executed_pricelimit:0.0,,
executed_trailamount:0.0,,
executed_trailpercent:0.0,,
executed_comm:0.0,,
executed_margin:None,,
info_signal_index:(Timestamp('2024-01-09 05:42:00+0000', tz='UTC'), Timestamp('2024-01-09 03:45:00+0000', tz='UTC'), '15min', 'buy'),",None,
